Species,Day,Date,Rep,L_W,SH_Tide,SH_Temp,MHW,Tank,Size_cm
Magallana gigas,19,,6,W,No Tide,21,18,6,1.516
Magallana gigas,19,,7,L,No Tide,21,18,6,2.766
Magallana gigas,19,,7,W,No Tide,21,18,6,1.775
Magallana gigas,19,,8,L,No Tide,21,18,6,3.048
Magallana gigas,19,,8,W,No Tide,21,18,6,1.83
Magallana gigas,19,,9,L,No Tide,21,18,6,NA
Magallana gigas,19,,9,W,No Tide,21,18,6,NA
Magallana gigas,19,,10,L,No Tide,21,18,6,NA
Magallana gigas,19,,10,W,No Tide,21,18,6,NA
Magallana gigas,19,,1,L,Tide,15,18,7,2.733
Magallana gigas,19,,1,W,Tide,15,18,7,2.164
Magallana gigas,19,,2,L,Tide,15,18,7,2.632
Magallana gigas,19,,2,W,Tide,15,18,7,1.906
Magallana gigas,19,,3,L,Tide,15,18,7,2.406
Magallana gigas,19,,3,W,Tide,15,18,7,1.863
Magallana gigas,19,,4,L,Tide,15,18,7,2.753
Magallana gigas,19,,4,W,Tide,15,18,7,1.633
Magallana gigas,19,,5,L,Tide,15,18,7,2.178
Magallana gigas,19,,5,W,Tide,15,18,7,1.68
Magallana gigas,19,,6,L,Tide,15,18,7,2.666
Magallana gigas,19,,6,W,Tide,15,18,7,1.667
Magallana gigas,19,,7,L,Tide,15,18,7,2.164
Magallana gigas,19,,7,W,Tide,15,18,7,1.806
Magallana gigas,19,,8,L,Tide,15,18,7,2.245
Magallana gigas,19,,8,W,Tide,15,18,7,1.865
Magallana gigas,19,,9,L,Tide,15,18,7,2.592
Magallana gigas,19,,9,W,Tide,15,18,7,1.987
Magallana gigas,19,,10,L,Tide,15,18,7,2.338
Magallana gigas,19,,10,W,Tide,15,18,7,1.544
Magallana gigas,19,,1,L,Tide,21,18,7,2.824
Magallana gigas,19,,1,W,Tide,21,18,7,1.648
Magallana gigas,19,,2,L,Tide,21,18,7,2.792
Magallana gigas,19,,2,W,Tide,21,18,7,1.972
Magallana gigas,19,,3,L,Tide,21,18,7,2.627
Magallana gigas,19,,3,W,Tide,21,18,7,2.077
Magallana gigas,19,,4,L,Tide,21,18,7,3.139
Magallana gigas,19,,4,W,Tide,21,18,7,1.751
Magallana gigas,19,,5,L,Tide,21,18,7,2.736
Magallana gigas,19,,5,W,Tide,21,18,7,1.741
Magallana gigas,19,,6,L,Tide,21,18,7,2.882
Magallana gigas,19,,6,W,Tide,21,18,7,1.876
Magallana gigas,19,,7,L,Tide,21,18,7,2.844
Magallana gigas,19,,7,W,Tide,21,18,7,1.754
Magallana gigas,19,,8,L,Tide,21,18,7,2.162
Magallana gigas,19,,8,W,Tide,21,18,7,2.019
Magallana gigas,19,,9,L,Tide,21,18,7,3.346
Magallana gigas,19,,9,W,Tide,21,18,7,1.809
Magallana gigas,19,,10,L,Tide,21,18,7,2.683
Magallana gigas,19,,10,W,Tide,21,18,7,1.963
Magallana gigas,19,,1,L,No Tide,15,18,7,2.665
Magallana gigas,19,,1,W,No Tide,15,18,7,1.91
Magallana gigas,19,,2,L,No Tide,15,18,7,2.749
Magallana gigas,19,,2,W,No Tide,15,18,7,2.394
Magallana gigas,19,,3,L,No Tide,15,18,7,2.605
Magallana gigas,19,,3,W,No Tide,15,18,7,1.972
Magallana gigas,19,,4,L,No Tide,15,18,7,2.858
Magallana gigas,19,,4,W,No Tide,15,18,7,2.137
Magallana gigas,19,,5,L,No Tide,15,18,7,3.29
Magallana gigas,19,,5,W,No Tide,15,18,7,2.311
Magallana gigas,19,,6,L,No Tide,15,18,7,2.245
Magallana gigas,19,,6,W,No Tide,15,18,7,1.77
Magallana gigas,19,,7,L,No Tide,15,18,7,2.424
Magallana gigas,19,,7,W,No Tide,15,18,7,1.981
Magallana gigas,19,,8,L,No Tide,15,18,7,2.543
Magallana gigas,19,,8,W,No Tide,15,18,7,1.845
Magallana gigas,19,,9,L,No Tide,15,18,7,2.912
Magallana gigas,19,,9,W,No Tide,15,18,7,1.606
Magallana gigas,19,,10,L,No Tide,15,18,7,2.855
Magallana gigas,19,,10,W,No Tide,15,18,7,1.756
Magallana gigas,19,,1,L,No Tide,21,18,7,2.717
Magallana gigas,19,,1,W,No Tide,21,18,7,1.71
Magallana gigas,19,,2,L,No Tide,21,18,7,2.238
Magallana gigas,19,,2,W,No Tide,21,18,7,1.938
Magallana gigas,19,,3,L,No Tide,21,18,7,3.345
Magallana gigas,19,,3,W,No Tide,21,18,7,1.69
Magallana gigas,19,,4,L,No Tide,21,18,7,2.625
Magallana gigas,19,,4,W,No Tide,21,18,7,1.849
Magallana gigas,19,,5,L,No Tide,21,18,7,3.168
Magallana gigas,19,,5,W,No Tide,21,18,7,1.89
Magallana gigas,19,,6,L,No Tide,21,18,7,3.237
Magallana gigas,19,,6,W,No Tide,21,18,7,2.186
Magallana gigas,19,,7,L,No Tide,21,18,7,3.374
Magallana gigas,19,,7,W,No Tide,21,18,7,1.824
Magallana gigas,19,,8,L,No Tide,21,18,7,2.506
Magallana gigas,19,,8,W,No Tide,21,18,7,1.781
Magallana gigas,19,,9,L,No Tide,21,18,7,3.017
Magallana gigas,19,,9,W,No Tide,21,18,7,2.117
Magallana gigas,19,,10,L,No Tide,21,18,7,3.828
Magallana gigas,19,,10,W,No Tide,21,18,7,2.193
Magallana gigas,19,,1,L,Tide,15,18,8,3.165
Magallana gigas,19,,1,W,Tide,15,18,8,1.514
Magallana gigas,19,,2,L,Tide,15,18,8,2.967
Magallana gigas,19,,2,W,Tide,15,18,8,2.163
Magallana gigas,19,,3,L,Tide,15,18,8,2.604
Magallana gigas,19,,3,W,Tide,15,18,8,1.757
Magallana gigas,19,,4,L,Tide,15,18,8,2.069
Magallana gigas,19,,4,W,Tide,15,18,8,1.743
Magallana gigas,19,,5,L,Tide,15,18,8,2.676
Magallana gigas,19,,5,W,Tide,15,18,8,1.597
Magallana gigas,19,,6,L,Tide,15,18,8,2.744
Magallana gigas,19,,6,W,Tide,15,18,8,1.662
Magallana gigas,19,,7,L,Tide,15,18,8,2.678
Magallana gigas,19,,7,W,Tide,15,18,8,1.932
Magallana gigas,19,,8,L,Tide,15,18,8,2.717
Magallana gigas,19,,8,W,Tide,15,18,8,1.637
Magallana gigas,19,,9,L,Tide,15,18,8,3.16
Magallana gigas,19,,9,W,Tide,15,18,8,1.811
Magallana gigas,19,,10,L,Tide,15,18,8,2.408
Magallana gigas,19,,10,W,Tide,15,18,8,1.622
Magallana gigas,19,,1,L,Tide,21,18,8,2.524
Magallana gigas,19,,1,W,Tide,21,18,8,1.801
Magallana gigas,19,,2,L,Tide,21,18,8,2.517
Magallana gigas,19,,2,W,Tide,21,18,8,1.677
Magallana gigas,19,,3,L,Tide,21,18,8,2.743
Magallana gigas,19,,3,W,Tide,21,18,8,1.892
Magallana gigas,19,,4,L,Tide,21,18,8,2.743
Magallana gigas,19,,4,W,Tide,21,18,8,2
Magallana gigas,19,,5,L,Tide,21,18,8,2.783
Magallana gigas,19,,5,W,Tide,21,18,8,2.193
Magallana gigas,19,,6,L,Tide,21,18,8,2.407
Magallana gigas,19,,6,W,Tide,21,18,8,1.927
Magallana gigas,19,,7,L,Tide,21,18,8,2.077
Magallana gigas,19,,7,W,Tide,21,18,8,1.731
Magallana gigas,19,,8,L,Tide,21,18,8,2.568
Magallana gigas,19,,8,W,Tide,21,18,8,2.027
Magallana gigas,19,,9,L,Tide,21,18,8,2.691
Magallana gigas,19,,9,W,Tide,21,18,8,1.65
Magallana gigas,19,,10,L,Tide,21,18,8,NA
Magallana gigas,19,,10,W,Tide,21,18,8,NA
Magallana gigas,19,,1,L,No Tide,15,18,8,2.734
Magallana gigas,19,,1,W,No Tide,15,18,8,1.548
Magallana gigas,19,,2,L,No Tide,15,18,8,3.44
Magallana gigas,19,,2,W,No Tide,15,18,8,1.787
Magallana gigas,19,,3,L,No Tide,15,18,8,2.98
Magallana gigas,19,,3,W,No Tide,15,18,8,1.987
Magallana gigas,19,,4,L,No Tide,15,18,8,2.88
Magallana gigas,19,,4,W,No Tide,15,18,8,1.96
Magallana gigas,19,,5,L,No Tide,15,18,8,3.372
Magallana gigas,19,,5,W,No Tide,15,18,8,1.948
Magallana gigas,19,,6,L,No Tide,15,18,8,3.248
Magallana gigas,19,,6,W,No Tide,15,18,8,1.716
Magallana gigas,19,,7,L,No Tide,15,18,8,3.161
Magallana gigas,19,,7,W,No Tide,15,18,8,1.961
Magallana gigas,19,,8,L,No Tide,15,18,8,4.014
Magallana gigas,19,,8,W,No Tide,15,18,8,2.204
Magallana gigas,19,,9,L,No Tide,15,18,8,NA
Magallana gigas,19,,9,W,No Tide,15,18,8,NA
Magallana gigas,19,,10,L,No Tide,15,18,8,NA
Magallana gigas,19,,10,W,No Tide,15,18,8,NA
Magallana gigas,19,,1,L,No Tide,21,18,8,3.156
Magallana gigas,19,,1,W,No Tide,21,18,8,2.178
Magallana gigas,19,,2,L,No Tide,21,18,8,2.604
Magallana gigas,19,,2,W,No Tide,21,18,8,1.65
Magallana gigas,19,,3,L,No Tide,21,18,8,3.252
Magallana gigas,19,,3,W,No Tide,21,18,8,1.963
Magallana gigas,19,,4,L,No Tide,21,18,8,3.297
Magallana gigas,19,,4,W,No Tide,21,18,8,1.825
Magallana gigas,19,,5,L,No Tide,21,18,8,3.086
Magallana gigas,19,,5,W,No Tide,21,18,8,1.811
Magallana gigas,19,,6,L,No Tide,21,18,8,2.589
Magallana gigas,19,,6,W,No Tide,21,18,8,1.768
Magallana gigas,19,,7,L,No Tide,21,18,8,3.37
Magallana gigas,19,,7,W,No Tide,21,18,8,2.144
Magallana gigas,19,,8,L,No Tide,21,18,8,3.123
Magallana gigas,19,,8,W,No Tide,21,18,8,1.556
Magallana gigas,19,,9,L,No Tide,21,18,8,2.503
Magallana gigas,19,,9,W,No Tide,21,18,8,1.878
Magallana gigas,19,,10,L,No Tide,21,18,8,2.825
Magallana gigas,19,,10,W,No Tide,21,18,8,1.678
Magallana gigas,19,,1,L,Tide,15,18,9,2.878
Magallana gigas,19,,1,W,Tide,15,18,9,1.779
Magallana gigas,19,,2,L,Tide,15,18,9,2.971
Magallana gigas,19,,2,W,Tide,15,18,9,1.712
Magallana gigas,19,,3,L,Tide,15,18,9,2.904
Magallana gigas,19,,3,W,Tide,15,18,9,1.988
Magallana gigas,19,,4,L,Tide,15,18,9,2.809
Magallana gigas,19,,4,W,Tide,15,18,9,1.824
Magallana gigas,19,,5,L,Tide,15,18,9,2.327
Magallana gigas,19,,5,W,Tide,15,18,9,1.692
Magallana gigas,19,,6,L,Tide,15,18,9,2.384
Magallana gigas,19,,6,W,Tide,15,18,9,1.891
Magallana gigas,19,,7,L,Tide,15,18,9,2.892
Magallana gigas,19,,7,W,Tide,15,18,9,1.671
Magallana gigas,19,,8,L,Tide,15,18,9,2.046
Magallana gigas,19,,8,W,Tide,15,18,9,1.906
Magallana gigas,19,,9,L,Tide,15,18,9,2.63
Magallana gigas,19,,9,W,Tide,15,18,9,1.878
Magallana gigas,19,,10,L,Tide,15,18,9,2.466
Magallana gigas,19,,10,W,Tide,15,18,9,1.702
Magallana gigas,19,,1,L,Tide,21,18,9,3.587
Magallana gigas,19,,1,W,Tide,21,18,9,1.563
Magallana gigas,19,,2,L,Tide,21,18,9,2.1
Magallana gigas,19,,2,W,Tide,21,18,9,1.785
Magallana gigas,19,,3,L,Tide,21,18,9,2.489
Magallana gigas,19,,3,W,Tide,21,18,9,1.997
Magallana gigas,19,,4,L,Tide,21,18,9,2.373
Magallana gigas,19,,4,W,Tide,21,18,9,1.672
Magallana gigas,19,,5,L,Tide,21,18,9,3.466
Magallana gigas,19,,5,W,Tide,21,18,9,1.888
Magallana gigas,19,,6,L,Tide,21,18,9,2.292
Magallana gigas,19,,6,W,Tide,21,18,9,1.945
Magallana gigas,19,,7,L,Tide,21,18,9,2.071
Magallana gigas,19,,7,W,Tide,21,18,9,1.733
Magallana gigas,19,,8,L,Tide,21,18,9,2.263
Magallana gigas,19,,8,W,Tide,21,18,9,1.811
Magallana gigas,19,,9,L,Tide,21,18,9,2.88
Magallana gigas,19,,9,W,Tide,21,18,9,1.727
Magallana gigas,19,,10,L,Tide,21,18,9,3.128
Magallana gigas,19,,10,W,Tide,21,18,9,1.808
Magallana gigas,19,,1,L,No Tide,15,18,9,3.097
Magallana gigas,19,,1,W,No Tide,15,18,9,2.088
Magallana gigas,19,,2,L,No Tide,15,18,9,2.327
Magallana gigas,19,,2,W,No Tide,15,18,9,2.052
Magallana gigas,19,,3,L,No Tide,15,18,9,2.922
Magallana gigas,19,,3,W,No Tide,15,18,9,1.92
Magallana gigas,19,,4,L,No Tide,15,18,9,2.575
Magallana gigas,19,,4,W,No Tide,15,18,9,1.812
Magallana gigas,19,,5,L,No Tide,15,18,9,2.943
Magallana gigas,19,,5,W,No Tide,15,18,9,1.77
Magallana gigas,19,,6,L,No Tide,15,18,9,2.675
Magallana gigas,19,,6,W,No Tide,15,18,9,2.014
Magallana gigas,19,,7,L,No Tide,15,18,9,2.466
Magallana gigas,19,,7,W,No Tide,15,18,9,2.014
Magallana gigas,19,,8,L,No Tide,15,18,9,2.245
Magallana gigas,19,,8,W,No Tide,15,18,9,2.127
Magallana gigas,19,,9,L,No Tide,15,18,9,NA
Magallana gigas,19,,9,W,No Tide,15,18,9,NA
Magallana gigas,19,,10,L,No Tide,15,18,9,NA
Magallana gigas,19,,10,W,No Tide,15,18,9,NA
Magallana gigas,19,,1,L,No Tide,21,18,9,3.172
Magallana gigas,19,,1,W,No Tide,21,18,9,2.069
Magallana gigas,19,,2,L,No Tide,21,18,9,2.548
Magallana gigas,19,,2,W,No Tide,21,18,9,1.699
Magallana gigas,19,,3,L,No Tide,21,18,9,2.811
Magallana gigas,19,,3,W,No Tide,21,18,9,1.85
Magallana gigas,19,,4,L,No Tide,21,18,9,3.015
Magallana gigas,19,,4,W,No Tide,21,18,9,2.006
Magallana gigas,19,,5,L,No Tide,21,18,9,2.832
Magallana gigas,19,,5,W,No Tide,21,18,9,2.622
Magallana gigas,19,,6,L,No Tide,21,18,9,2.955
Magallana gigas,19,,6,W,No Tide,21,18,9,1.977
Magallana gigas,19,,7,L,No Tide,21,18,9,2.144
Magallana gigas,19,,7,W,No Tide,21,18,9,1.798
Magallana gigas,19,,8,L,No Tide,21,18,9,2.463
Magallana gigas,19,,8,W,No Tide,21,18,9,1.727
Magallana gigas,19,,9,L,No Tide,21,18,9,2.89
Magallana gigas,19,,9,W,No Tide,21,18,9,2.151
Magallana gigas,19,,10,L,No Tide,21,18,9,3.163
Magallana gigas,19,,10,W,No Tide,21,18,9,1.685
Magallana gigas,19,,1,L,Tide,15,18,10,2.744
Magallana gigas,19,,1,W,Tide,15,18,10,1.966
Magallana gigas,19,,2,L,Tide,15,18,10,2.539
Magallana gigas,19,,2,W,Tide,15,18,10,1.747
Magallana gigas,19,,3,L,Tide,15,18,10,2.541
Magallana gigas,19,,3,W,Tide,15,18,10,1.556
Magallana gigas,19,,4,L,Tide,15,18,10,2.691
Magallana gigas,19,,4,W,Tide,15,18,10,1.706
Magallana gigas,19,,5,L,Tide,15,18,10,2.907
Magallana gigas,19,,5,W,Tide,15,18,10,2.075
Magallana gigas,19,,6,L,Tide,15,18,10,2.967
Magallana gigas,19,,6,W,Tide,15,18,10,1.901
Magallana gigas,19,,7,L,Tide,15,18,10,2.894
Magallana gigas,19,,7,W,Tide,15,18,10,1.761
Magallana gigas,19,,8,L,Tide,15,18,10,2.692
Magallana gigas,19,,8,W,Tide,15,18,10,1.965
Magallana gigas,19,,9,L,Tide,15,18,10,2.359
Magallana gigas,19,,9,W,Tide,15,18,10,1.898
Magallana gigas,19,,10,L,Tide,15,18,10,2.533
Magallana gigas,19,,10,W,Tide,15,18,10,1.706
Magallana gigas,19,,1,L,Tide,21,18,10,2.772
Magallana gigas,19,,1,W,Tide,21,18,10,1.952
Magallana gigas,19,,2,L,Tide,21,18,10,2.363
Magallana gigas,19,,2,W,Tide,21,18,10,1.823
Magallana gigas,19,,3,L,Tide,21,18,10,3.304
Magallana gigas,19,,3,W,Tide,21,18,10,2.212
Magallana gigas,19,,4,L,Tide,21,18,10,3.113
Magallana gigas,19,,4,W,Tide,21,18,10,1.943
Magallana gigas,19,,5,L,Tide,21,18,10,2.245
Magallana gigas,19,,5,W,Tide,21,18,10,1.789
Magallana gigas,19,,6,L,Tide,21,18,10,3.077
Magallana gigas,19,,6,W,Tide,21,18,10,1.393
Magallana gigas,19,,7,L,Tide,21,18,10,2.363
Magallana gigas,19,,7,W,Tide,21,18,10,1.887
Magallana gigas,19,,8,L,Tide,21,18,10,2.268
Magallana gigas,19,,8,W,Tide,21,18,10,1.679
Magallana gigas,19,,9,L,Tide,21,18,10,2.717
Magallana gigas,19,,9,W,Tide,21,18,10,1.849
Magallana gigas,19,,10,L,Tide,21,18,10,2.294
Magallana gigas,19,,10,W,Tide,21,18,10,1.925
Magallana gigas,19,,1,L,No Tide,15,18,10,2.989
Magallana gigas,19,,1,W,No Tide,15,18,10,1.844
Magallana gigas,19,,2,L,No Tide,15,18,10,3.154
Magallana gigas,19,,2,W,No Tide,15,18,10,1.802
Magallana gigas,19,,3,L,No Tide,15,18,10,3.016
Magallana gigas,19,,3,W,No Tide,15,18,10,1.844
Magallana gigas,19,,4,L,No Tide,15,18,10,2.824
Magallana gigas,19,,4,W,No Tide,15,18,10,2.048
Magallana gigas,19,,5,L,No Tide,15,18,10,2.443
Magallana gigas,19,,5,W,No Tide,15,18,10,1.926
Magallana gigas,19,,6,L,No Tide,15,18,10,2.735
Magallana gigas,19,,6,W,No Tide,15,18,10,2.293
Magallana gigas,19,,7,L,No Tide,15,18,10,2.649
Magallana gigas,19,,7,W,No Tide,15,18,10,1.953
Magallana gigas,19,,8,L,No Tide,15,18,10,2.867
Magallana gigas,19,,8,W,No Tide,15,18,10,2.225
Magallana gigas,19,,9,L,No Tide,15,18,10,2.545
Magallana gigas,19,,9,W,No Tide,15,18,10,1.748
Magallana gigas,19,,10,L,No Tide,15,18,10,2.857
Magallana gigas,19,,10,W,No Tide,15,18,10,2.347
Magallana gigas,19,,1,L,No Tide,21,18,10,3.535
Magallana gigas,19,,1,W,No Tide,21,18,10,2.006
Magallana gigas,19,,2,L,No Tide,21,18,10,2.777
Magallana gigas,19,,2,W,No Tide,21,18,10,1.747
Magallana gigas,19,,3,L,No Tide,21,18,10,2.661
Magallana gigas,19,,3,W,No Tide,21,18,10,1.706
Magallana gigas,19,,4,L,No Tide,21,18,10,2.531
Magallana gigas,19,,4,W,No Tide,21,18,10,1.762
Magallana gigas,19,,5,L,No Tide,21,18,10,2.6
Magallana gigas,19,,5,W,No Tide,21,18,10,1.779
Magallana gigas,19,,6,L,No Tide,21,18,10,2.671
Magallana gigas,19,,6,W,No Tide,21,18,10,1.928
Magallana gigas,19,,7,L,No Tide,21,18,10,3.526
Magallana gigas,19,,7,W,No Tide,21,18,10,2.134
Magallana gigas,19,,8,L,No Tide,21,18,10,3.195
Magallana gigas,19,,8,W,No Tide,21,18,10,1.733
Magallana gigas,19,,9,L,No Tide,21,18,10,2.939
Magallana gigas,19,,9,W,No Tide,21,18,10,1.679
Magallana gigas,19,,10,L,No Tide,21,18,10,3.052
Magallana gigas,19,,10,W,No Tide,21,18,10,1.575
Magallana gigas,19,,1,L,Tide,15,24,11,2.986
Magallana gigas,19,,1,W,Tide,15,24,11,1.568
Magallana gigas,19,,2,L,Tide,15,24,11,3.05
Magallana gigas,19,,2,W,Tide,15,24,11,1.863
Magallana gigas,19,,3,L,Tide,15,24,11,3.066
Magallana gigas,19,,3,W,Tide,15,24,11,2.332
Magallana gigas,19,,4,L,Tide,15,24,11,2.624
Magallana gigas,19,,4,W,Tide,15,24,11,1.614
Magallana gigas,19,,5,L,Tide,15,24,11,2.237
Magallana gigas,19,,5,W,Tide,15,24,11,1.527
Magallana gigas,19,,6,L,Tide,15,24,11,2.832
Magallana gigas,19,,6,W,Tide,15,24,11,1.786
Magallana gigas,19,,7,L,Tide,15,24,11,2.749
Magallana gigas,19,,7,W,Tide,15,24,11,1.692
Magallana gigas,19,,8,L,Tide,15,24,11,2.582
Magallana gigas,19,,8,W,Tide,15,24,11,1.711
Magallana gigas,19,,9,L,Tide,15,24,11,2.14
Magallana gigas,19,,9,W,Tide,15,24,11,1.696
Magallana gigas,19,,10,L,Tide,15,24,11,NA
Magallana gigas,19,,10,W,Tide,15,24,11,NA
Magallana gigas,19,,1,L,Tide,21,24,11,4.021
Magallana gigas,19,,1,W,Tide,21,24,11,2.461
Magallana gigas,19,,2,L,Tide,21,24,11,2.609
Magallana gigas,19,,2,W,Tide,21,24,11,1.6
Magallana gigas,19,,3,L,Tide,21,24,11,2.936
Magallana gigas,19,,3,W,Tide,21,24,11,1.95
Magallana gigas,19,,4,L,Tide,21,24,11,2.73
Magallana gigas,19,,4,W,Tide,21,24,11,1.856
Magallana gigas,19,,5,L,Tide,21,24,11,2.978
Magallana gigas,19,,5,W,Tide,21,24,11,1.936
Magallana gigas,19,,6,L,Tide,21,24,11,3.134
Magallana gigas,19,,6,W,Tide,21,24,11,1.696
Magallana gigas,19,,7,L,Tide,21,24,11,2.489
Magallana gigas,19,,7,W,Tide,21,24,11,2.113
Magallana gigas,19,,8,L,Tide,21,24,11,2.841
Magallana gigas,19,,8,W,Tide,21,24,11,1.753
Magallana gigas,19,,9,L,Tide,21,24,11,2.255
Magallana gigas,19,,9,W,Tide,21,24,11,1.818
Magallana gigas,19,,10,L,Tide,21,24,11,2.476
Magallana gigas,19,,10,W,Tide,21,24,11,1.801
Magallana gigas,19,,1,L,No Tide,15,24,11,3.181
Magallana gigas,19,,1,W,No Tide,15,24,11,2.009
Magallana gigas,19,,2,L,No Tide,15,24,11,3.404
Magallana gigas,19,,2,W,No Tide,15,24,11,1.95
Magallana gigas,19,,3,L,No Tide,15,24,11,2.401
Magallana gigas,19,,3,W,No Tide,15,24,11,1.685
Magallana gigas,19,,4,L,No Tide,15,24,11,3.7
Magallana gigas,19,,4,W,No Tide,15,24,11,2.316
Magallana gigas,19,,5,L,No Tide,15,24,11,3.32
Magallana gigas,19,,5,W,No Tide,15,24,11,1.929
Magallana gigas,19,,6,L,No Tide,15,24,11,2.541
Magallana gigas,19,,6,W,No Tide,15,24,11,1.856
Magallana gigas,19,,7,L,No Tide,15,24,11,3.288
Magallana gigas,19,,7,W,No Tide,15,24,11,1.883
Magallana gigas,19,,8,L,No Tide,15,24,11,2.173
Magallana gigas,19,,8,W,No Tide,15,24,11,1.651
Magallana gigas,19,,9,L,No Tide,15,24,11,2.368
Magallana gigas,19,,9,W,No Tide,15,24,11,1.698
Magallana gigas,19,,10,L,No Tide,15,24,11,2.443
Magallana gigas,19,,10,W,No Tide,15,24,11,1.51
Magallana gigas,19,,1,L,No Tide,21,24,11,3.1
Magallana gigas,19,,1,W,No Tide,21,24,11,1.908
Magallana gigas,19,,2,L,No Tide,21,24,11,2.85
Magallana gigas,19,,2,W,No Tide,21,24,11,1.818
Magallana gigas,19,,3,L,No Tide,21,24,11,4.067
Magallana gigas,19,,3,W,No Tide,21,24,11,1.884
Magallana gigas,19,,4,L,No Tide,21,24,11,2.474
Magallana gigas,19,,4,W,No Tide,21,24,11,1.936
Magallana gigas,19,,5,L,No Tide,21,24,11,2.855
Magallana gigas,19,,5,W,No Tide,21,24,11,1.951
Magallana gigas,19,,6,L,No Tide,21,24,11,2.585
Magallana gigas,19,,6,W,No Tide,21,24,11,1.818
Magallana gigas,19,,7,L,No Tide,21,24,11,3.302
Magallana gigas,19,,7,W,No Tide,21,24,11,2.087
Magallana gigas,19,,8,L,No Tide,21,24,11,3.022
Magallana gigas,19,,8,W,No Tide,21,24,11,1.58
Magallana gigas,19,,9,L,No Tide,21,24,11,2.687
Magallana gigas,19,,9,W,No Tide,21,24,11,1.596
Magallana gigas,19,,10,L,No Tide,21,24,11,2.407
Magallana gigas,19,,10,W,No Tide,21,24,11,1.535
Magallana gigas,19,,1,L,Tide,15,24,12,2.438
Magallana gigas,19,,1,W,Tide,15,24,12,1.678
Magallana gigas,19,,2,L,Tide,15,24,12,3.383
Magallana gigas,19,,2,W,Tide,15,24,12,1.887
Magallana gigas,19,,3,L,Tide,15,24,12,2.859
Magallana gigas,19,,3,W,Tide,15,24,12,2.042
Magallana gigas,19,,4,L,Tide,15,24,12,2.508
Magallana gigas,19,,4,W,Tide,15,24,12,2.433
Magallana gigas,19,,5,L,Tide,15,24,12,2.23
Magallana gigas,19,,5,W,Tide,15,24,12,1.807
Magallana gigas,19,,6,L,Tide,15,24,12,2.434
Magallana gigas,19,,6,W,Tide,15,24,12,2.324
Magallana gigas,19,,7,L,Tide,15,24,12,2.66
Magallana gigas,19,,7,W,Tide,15,24,12,2.327
Magallana gigas,19,,8,L,Tide,15,24,12,2.543
Magallana gigas,19,,8,W,Tide,15,24,12,1.884
Magallana gigas,19,,9,L,Tide,15,24,12,2.345
Magallana gigas,19,,9,W,Tide,15,24,12,1.685
Magallana gigas,19,,10,L,Tide,15,24,12,2.4
Magallana gigas,19,,10,W,Tide,15,24,12,1.666
Magallana gigas,19,,1,L,Tide,21,24,12,3.853
Magallana gigas,19,,1,W,Tide,21,24,12,2.241
Magallana gigas,19,,2,L,Tide,21,24,12,2.509
Magallana gigas,19,,2,W,Tide,21,24,12,1.715
Magallana gigas,19,,3,L,Tide,21,24,12,3.34
Magallana gigas,19,,3,W,Tide,21,24,12,2.12
Magallana gigas,19,,4,L,Tide,21,24,12,2.901
Magallana gigas,19,,4,W,Tide,21,24,12,1.773
Magallana gigas,19,,5,L,Tide,21,24,12,2.809
Magallana gigas,19,,5,W,Tide,21,24,12,1.75
Magallana gigas,19,,6,L,Tide,21,24,12,2.804
Magallana gigas,19,,6,W,Tide,21,24,12,1.886
Magallana gigas,19,,7,L,Tide,21,24,12,2.836
Magallana gigas,19,,7,W,Tide,21,24,12,1.983
Magallana gigas,19,,8,L,Tide,21,24,12,2.806
Magallana gigas,19,,8,W,Tide,21,24,12,1.969
Magallana gigas,19,,9,L,Tide,21,24,12,2.5
Magallana gigas,19,,9,W,Tide,21,24,12,1.691
Magallana gigas,19,,10,L,Tide,21,24,12,2.591
Magallana gigas,19,,10,W,Tide,21,24,12,1.788
Magallana gigas,19,,1,L,No Tide,15,24,12,2.667
Magallana gigas,19,,1,W,No Tide,15,24,12,1.598
Magallana gigas,19,,2,L,No Tide,15,24,12,2.943
Magallana gigas,19,,2,W,No Tide,15,24,12,1.65
Magallana gigas,19,,3,L,No Tide,15,24,12,2.909
Magallana gigas,19,,3,W,No Tide,15,24,12,1.637
Magallana gigas,19,,4,L,No Tide,15,24,12,2.914
Magallana gigas,19,,4,W,No Tide,15,24,12,1.485
Magallana gigas,19,,5,L,No Tide,15,24,12,3.134
Magallana gigas,19,,5,W,No Tide,15,24,12,2.118
Magallana gigas,19,,6,L,No Tide,15,24,12,2.811
Magallana gigas,19,,6,W,No Tide,15,24,12,1.706
Magallana gigas,19,,7,L,No Tide,15,24,12,2.435
Magallana gigas,19,,7,W,No Tide,15,24,12,1.668
Magallana gigas,19,,8,L,No Tide,15,24,12,2.875
Magallana gigas,19,,8,W,No Tide,15,24,12,1.897
Magallana gigas,19,,9,L,No Tide,15,24,12,2.931
Magallana gigas,19,,9,W,No Tide,15,24,12,1.694
Magallana gigas,19,,10,L,No Tide,15,24,12,2.117
Magallana gigas,19,,10,W,No Tide,15,24,12,1.567
Magallana gigas,19,,1,L,No Tide,21,24,12,3.161
Magallana gigas,19,,1,W,No Tide,21,24,12,1.775
Magallana gigas,19,,2,L,No Tide,21,24,12,3.167
Magallana gigas,19,,2,W,No Tide,21,24,12,2.596
