Species,Day,Date,Rep,L_W,SH_Tide,SH_Temp,MHW,Tank,Size_cm
Crassostrea sikamea,19,,5,W,Tide,21,18,6,2.101
Crassostrea sikamea,19,,6,L,Tide,21,18,6,2.925
Crassostrea sikamea,19,,6,W,Tide,21,18,6,2.027
Crassostrea sikamea,19,,7,L,Tide,21,18,6,2.216
Crassostrea sikamea,19,,7,W,Tide,21,18,6,1.698
Crassostrea sikamea,19,,8,L,Tide,21,18,6,2.108
Crassostrea sikamea,19,,8,W,Tide,21,18,6,1.584
Crassostrea sikamea,19,,9,L,Tide,21,18,6,2.366
Crassostrea sikamea,19,,9,W,Tide,21,18,6,1.992
Crassostrea sikamea,19,,10,L,Tide,21,18,6,2.419
Crassostrea sikamea,19,,10,W,Tide,21,18,6,1.994
Crassostrea sikamea,19,,1,L,No Tide,15,18,6,2.703
Crassostrea sikamea,19,,1,W,No Tide,15,18,6,1.725
Crassostrea sikamea,19,,2,L,No Tide,15,18,6,2.562
Crassostrea sikamea,19,,2,W,No Tide,15,18,6,1.855
Crassostrea sikamea,19,,3,L,No Tide,15,18,6,2.567
Crassostrea sikamea,19,,3,W,No Tide,15,18,6,1.96
Crassostrea sikamea,19,,4,L,No Tide,15,18,6,3.329
Crassostrea sikamea,19,,4,W,No Tide,15,18,6,2.079
Crassostrea sikamea,19,,5,L,No Tide,15,18,6,2.336
Crassostrea sikamea,19,,5,W,No Tide,15,18,6,1.58
Crassostrea sikamea,19,,6,L,No Tide,15,18,6,2.989
Crassostrea sikamea,19,,6,W,No Tide,15,18,6,1.96
Crassostrea sikamea,19,,7,L,No Tide,15,18,6,2.041
Crassostrea sikamea,19,,7,W,No Tide,15,18,6,1.501
Crassostrea sikamea,19,,8,L,No Tide,15,18,6,2.842
Crassostrea sikamea,19,,8,W,No Tide,15,18,6,2.057
Crassostrea sikamea,19,,9,L,No Tide,15,18,6,2.351
Crassostrea sikamea,19,,9,W,No Tide,15,18,6,1.981
Crassostrea sikamea,19,,10,L,No Tide,15,18,6,2.884
Crassostrea sikamea,19,,10,W,No Tide,15,18,6,1.86
Crassostrea sikamea,19,,1,L,No Tide,21,18,6,3.031
Crassostrea sikamea,19,,1,W,No Tide,21,18,6,1.54
Crassostrea sikamea,19,,2,L,No Tide,21,18,6,2.583
Crassostrea sikamea,19,,2,W,No Tide,21,18,6,1.879
Crassostrea sikamea,19,,3,L,No Tide,21,18,6,2.406
Crassostrea sikamea,19,,3,W,No Tide,21,18,6,1.779
Crassostrea sikamea,19,,4,L,No Tide,21,18,6,3.037
Crassostrea sikamea,19,,4,W,No Tide,21,18,6,1.938
Crassostrea sikamea,19,,5,L,No Tide,21,18,6,2.824
Crassostrea sikamea,19,,5,W,No Tide,21,18,6,1.83
Crassostrea sikamea,19,,6,L,No Tide,21,18,6,2.759
Crassostrea sikamea,19,,6,W,No Tide,21,18,6,1.796
Crassostrea sikamea,19,,7,L,No Tide,21,18,6,2.664
Crassostrea sikamea,19,,7,W,No Tide,21,18,6,1.627
Crassostrea sikamea,19,,8,L,No Tide,21,18,6,2.508
Crassostrea sikamea,19,,8,W,No Tide,21,18,6,1.593
Crassostrea sikamea,19,,9,L,No Tide,21,18,6,2.815
Crassostrea sikamea,19,,9,W,No Tide,21,18,6,2
Crassostrea sikamea,19,,10,L,No Tide,21,18,6,2.611
Crassostrea sikamea,19,,10,W,No Tide,21,18,6,1.717
Crassostrea sikamea,19,,1,L,Tide,15,18,7,2.791
Crassostrea sikamea,19,,1,W,Tide,15,18,7,1.919
Crassostrea sikamea,19,,2,L,Tide,15,18,7,2.384
Crassostrea sikamea,19,,2,W,Tide,15,18,7,1.812
Crassostrea sikamea,19,,3,L,Tide,15,18,7,2.661
Crassostrea sikamea,19,,3,W,Tide,15,18,7,1.799
Crassostrea sikamea,19,,4,L,Tide,15,18,7,1.969
Crassostrea sikamea,19,,4,W,Tide,15,18,7,1.914
Crassostrea sikamea,19,,5,L,Tide,15,18,7,2.418
Crassostrea sikamea,19,,5,W,Tide,15,18,7,1.701
Crassostrea sikamea,19,,6,L,Tide,15,18,7,2.327
Crassostrea sikamea,19,,6,W,Tide,15,18,7,1.843
Crassostrea sikamea,19,,7,L,Tide,15,18,7,2.795
Crassostrea sikamea,19,,7,W,Tide,15,18,7,1.544
Crassostrea sikamea,19,,8,L,Tide,15,18,7,2.324
Crassostrea sikamea,19,,8,W,Tide,15,18,7,1.76
Crassostrea sikamea,19,,9,L,Tide,15,18,7,2.113
Crassostrea sikamea,19,,9,W,Tide,15,18,7,1.652
Crassostrea sikamea,19,,10,L,Tide,15,18,7,NA
Crassostrea sikamea,19,,10,W,Tide,15,18,7,NA
Crassostrea sikamea,19,,1,L,Tide,21,18,7,2.191
Crassostrea sikamea,19,,1,W,Tide,21,18,7,1.678
Crassostrea sikamea,19,,2,L,Tide,21,18,7,2.507
Crassostrea sikamea,19,,2,W,Tide,21,18,7,2.161
Crassostrea sikamea,19,,3,L,Tide,21,18,7,2.758
Crassostrea sikamea,19,,3,W,Tide,21,18,7,1.899
Crassostrea sikamea,19,,4,L,Tide,21,18,7,2.672
Crassostrea sikamea,19,,4,W,Tide,21,18,7,1.898
Crassostrea sikamea,19,,5,L,Tide,21,18,7,2.466
Crassostrea sikamea,19,,5,W,Tide,21,18,7,1.614
Crassostrea sikamea,19,,6,L,Tide,21,18,7,2.229
Crassostrea sikamea,19,,6,W,Tide,21,18,7,1.475
Crassostrea sikamea,19,,7,L,Tide,21,18,7,3.361
Crassostrea sikamea,19,,7,W,Tide,21,18,7,1.883
Crassostrea sikamea,19,,8,L,Tide,21,18,7,2.602
Crassostrea sikamea,19,,8,W,Tide,21,18,7,1.598
Crassostrea sikamea,19,,9,L,Tide,21,18,7,2.897
Crassostrea sikamea,19,,9,W,Tide,21,18,7,1.834
Crassostrea sikamea,19,,10,L,Tide,21,18,7,NA
Crassostrea sikamea,19,,10,W,Tide,21,18,7,NA
Crassostrea sikamea,19,,1,L,No Tide,15,18,7,2.725
Crassostrea sikamea,19,,1,W,No Tide,15,18,7,1.616
Crassostrea sikamea,19,,2,L,No Tide,15,18,7,2.566
Crassostrea sikamea,19,,2,W,No Tide,15,18,7,1.873
Crassostrea sikamea,19,,3,L,No Tide,15,18,7,2.531
Crassostrea sikamea,19,,3,W,No Tide,15,18,7,1.814
Crassostrea sikamea,19,,4,L,No Tide,15,18,7,2.942
Crassostrea sikamea,19,,4,W,No Tide,15,18,7,2.04
Crassostrea sikamea,19,,5,L,No Tide,15,18,7,2.324
Crassostrea sikamea,19,,5,W,No Tide,15,18,7,1.396
Crassostrea sikamea,19,,6,L,No Tide,15,18,7,2.821
Crassostrea sikamea,19,,6,W,No Tide,15,18,7,1.786
Crassostrea sikamea,19,,7,L,No Tide,15,18,7,2.633
Crassostrea sikamea,19,,7,W,No Tide,15,18,7,1.886
Crassostrea sikamea,19,,8,L,No Tide,15,18,7,2.86
Crassostrea sikamea,19,,8,W,No Tide,15,18,7,1.665
Crassostrea sikamea,19,,9,L,No Tide,15,18,7,2.12
Crassostrea sikamea,19,,9,W,No Tide,15,18,7,1.906
Crassostrea sikamea,19,,10,L,No Tide,15,18,7,2.859
Crassostrea sikamea,19,,10,W,No Tide,15,18,7,1.637
Crassostrea sikamea,19,,1,L,No Tide,21,18,7,2.747
Crassostrea sikamea,19,,1,W,No Tide,21,18,7,1.7
Crassostrea sikamea,19,,2,L,No Tide,21,18,7,2.41
Crassostrea sikamea,19,,2,W,No Tide,21,18,7,1.845
Crassostrea sikamea,19,,3,L,No Tide,21,18,7,2.526
Crassostrea sikamea,19,,3,W,No Tide,21,18,7,1.584
Crassostrea sikamea,19,,4,L,No Tide,21,18,7,2.685
Crassostrea sikamea,19,,4,W,No Tide,21,18,7,1.803
Crassostrea sikamea,19,,5,L,No Tide,21,18,7,2.499
Crassostrea sikamea,19,,5,W,No Tide,21,18,7,1.571
Crassostrea sikamea,19,,6,L,No Tide,21,18,7,2.885
Crassostrea sikamea,19,,6,W,No Tide,21,18,7,1.677
Crassostrea sikamea,19,,7,L,No Tide,21,18,7,2.9
Crassostrea sikamea,19,,7,W,No Tide,21,18,7,1.624
Crassostrea sikamea,19,,8,L,No Tide,21,18,7,2.952
Crassostrea sikamea,19,,8,W,No Tide,21,18,7,1.838
Crassostrea sikamea,19,,9,L,No Tide,21,18,7,3.073
Crassostrea sikamea,19,,9,W,No Tide,21,18,7,1.839
Crassostrea sikamea,19,,10,L,No Tide,21,18,7,3.033
Crassostrea sikamea,19,,10,W,No Tide,21,18,7,1.76
Crassostrea sikamea,19,,1,L,Tide,15,18,8,2.451
Crassostrea sikamea,19,,1,W,Tide,15,18,8,1.615
Crassostrea sikamea,19,,2,L,Tide,15,18,8,3.283
Crassostrea sikamea,19,,2,W,Tide,15,18,8,1.885
Crassostrea sikamea,19,,3,L,Tide,15,18,8,2.454
Crassostrea sikamea,19,,3,W,Tide,15,18,8,1.91
Crassostrea sikamea,19,,4,L,Tide,15,18,8,2.529
Crassostrea sikamea,19,,4,W,Tide,15,18,8,1.776
Crassostrea sikamea,19,,5,L,Tide,15,18,8,2.295
Crassostrea sikamea,19,,5,W,Tide,15,18,8,1.774
Crassostrea sikamea,19,,6,L,Tide,15,18,8,2.491
Crassostrea sikamea,19,,6,W,Tide,15,18,8,1.639
Crassostrea sikamea,19,,7,L,Tide,15,18,8,2.545
Crassostrea sikamea,19,,7,W,Tide,15,18,8,1.545
Crassostrea sikamea,19,,8,L,Tide,15,18,8,2.57
Crassostrea sikamea,19,,8,W,Tide,15,18,8,1.979
Crassostrea sikamea,19,,9,L,Tide,15,18,8,2.354
Crassostrea sikamea,19,,9,W,Tide,15,18,8,2.18
Crassostrea sikamea,19,,10,L,Tide,15,18,8,NA
Crassostrea sikamea,19,,10,W,Tide,15,18,8,NA
Crassostrea sikamea,19,,1,L,Tide,21,18,8,2.498
Crassostrea sikamea,19,,1,W,Tide,21,18,8,1.749
Crassostrea sikamea,19,,2,L,Tide,21,18,8,2.422
Crassostrea sikamea,19,,2,W,Tide,21,18,8,1.897
Crassostrea sikamea,19,,3,L,Tide,21,18,8,2.771
Crassostrea sikamea,19,,3,W,Tide,21,18,8,1.695
Crassostrea sikamea,19,,4,L,Tide,21,18,8,2.813
Crassostrea sikamea,19,,4,W,Tide,21,18,8,2.017
Crassostrea sikamea,19,,5,L,Tide,21,18,8,2.839
Crassostrea sikamea,19,,5,W,Tide,21,18,8,1.843
Crassostrea sikamea,19,,6,L,Tide,21,18,8,2.507
Crassostrea sikamea,19,,6,W,Tide,21,18,8,1.903
Crassostrea sikamea,19,,7,L,Tide,21,18,8,2.693
Crassostrea sikamea,19,,7,W,Tide,21,18,8,1.989
Crassostrea sikamea,19,,8,L,Tide,21,18,8,2.405
Crassostrea sikamea,19,,8,W,Tide,21,18,8,1.645
Crassostrea sikamea,19,,9,L,Tide,21,18,8,2.093
Crassostrea sikamea,19,,9,W,Tide,21,18,8,1.807
Crassostrea sikamea,19,,10,L,Tide,21,18,8,1.916
Crassostrea sikamea,19,,10,W,Tide,21,18,8,1.732
Crassostrea sikamea,19,,1,L,No Tide,15,18,8,2.261
Crassostrea sikamea,19,,1,W,No Tide,15,18,8,1.643
Crassostrea sikamea,19,,2,L,No Tide,15,18,8,2.799
Crassostrea sikamea,19,,2,W,No Tide,15,18,8,2.2
Crassostrea sikamea,19,,3,L,No Tide,15,18,8,3.411
Crassostrea sikamea,19,,3,W,No Tide,15,18,8,1.997
Crassostrea sikamea,19,,4,L,No Tide,15,18,8,2.422
Crassostrea sikamea,19,,4,W,No Tide,15,18,8,1.817
Crassostrea sikamea,19,,5,L,No Tide,15,18,8,2.684
Crassostrea sikamea,19,,5,W,No Tide,15,18,8,1.83
Crassostrea sikamea,19,,6,L,No Tide,15,18,8,2.954
Crassostrea sikamea,19,,6,W,No Tide,15,18,8,1.844
Crassostrea sikamea,19,,7,L,No Tide,15,18,8,2.603
Crassostrea sikamea,19,,7,W,No Tide,15,18,8,1.753
Crassostrea sikamea,19,,8,L,No Tide,15,18,8,2.357
Crassostrea sikamea,19,,8,W,No Tide,15,18,8,1.816
Crassostrea sikamea,19,,9,L,No Tide,15,18,8,2.547
Crassostrea sikamea,19,,9,W,No Tide,15,18,8,1.434
Crassostrea sikamea,19,,10,L,No Tide,15,18,8,2.464
Crassostrea sikamea,19,,10,W,No Tide,15,18,8,1.685
Crassostrea sikamea,19,,1,L,No Tide,21,18,8,2.966
Crassostrea sikamea,19,,1,W,No Tide,21,18,8,1.939
Crassostrea sikamea,19,,2,L,No Tide,21,18,8,2.785
Crassostrea sikamea,19,,2,W,No Tide,21,18,8,1.655
Crassostrea sikamea,19,,3,L,No Tide,21,18,8,2.544
Crassostrea sikamea,19,,3,W,No Tide,21,18,8,1.926
Crassostrea sikamea,19,,4,L,No Tide,21,18,8,3.041
Crassostrea sikamea,19,,4,W,No Tide,21,18,8,1.897
Crassostrea sikamea,19,,5,L,No Tide,21,18,8,2.949
Crassostrea sikamea,19,,5,W,No Tide,21,18,8,1.655
Crassostrea sikamea,19,,6,L,No Tide,21,18,8,2.886
Crassostrea sikamea,19,,6,W,No Tide,21,18,8,1.722
Crassostrea sikamea,19,,7,L,No Tide,21,18,8,2.881
Crassostrea sikamea,19,,7,W,No Tide,21,18,8,2.017
Crassostrea sikamea,19,,8,L,No Tide,21,18,8,3.042
Crassostrea sikamea,19,,8,W,No Tide,21,18,8,1.874
Crassostrea sikamea,19,,9,L,No Tide,21,18,8,2.758
Crassostrea sikamea,19,,9,W,No Tide,21,18,8,1.992
Crassostrea sikamea,19,,10,L,No Tide,21,18,8,2.901
Crassostrea sikamea,19,,10,W,No Tide,21,18,8,1.839
Crassostrea sikamea,19,,1,L,Tide,15,18,9,2.731
Crassostrea sikamea,19,,1,W,Tide,15,18,9,1.793
Crassostrea sikamea,19,,2,L,Tide,15,18,9,2.852
Crassostrea sikamea,19,,2,W,Tide,15,18,9,1.708
Crassostrea sikamea,19,,3,L,Tide,15,18,9,2.748
Crassostrea sikamea,19,,3,W,Tide,15,18,9,1.813
Crassostrea sikamea,19,,4,L,Tide,15,18,9,2.554
Crassostrea sikamea,19,,4,W,Tide,15,18,9,1.667
Crassostrea sikamea,19,,5,L,Tide,15,18,9,2.637
Crassostrea sikamea,19,,5,W,Tide,15,18,9,1.973
Crassostrea sikamea,19,,6,L,Tide,15,18,9,2.735
Crassostrea sikamea,19,,6,W,Tide,15,18,9,1.785
Crassostrea sikamea,19,,7,L,Tide,15,18,9,2.301
Crassostrea sikamea,19,,7,W,Tide,15,18,9,1.85
Crassostrea sikamea,19,,8,L,Tide,15,18,9,2.852
Crassostrea sikamea,19,,8,W,Tide,15,18,9,1.73
Crassostrea sikamea,19,,9,L,Tide,15,18,9,2.189
Crassostrea sikamea,19,,9,W,Tide,15,18,9,1.865
Crassostrea sikamea,19,,10,L,Tide,15,18,9,2.122
Crassostrea sikamea,19,,10,W,Tide,15,18,9,1.911
Crassostrea sikamea,19,,1,L,Tide,21,18,9,2.367
Crassostrea sikamea,19,,1,W,Tide,21,18,9,1.929
Crassostrea sikamea,19,,2,L,Tide,21,18,9,2.857
Crassostrea sikamea,19,,2,W,Tide,21,18,9,2
Crassostrea sikamea,19,,3,L,Tide,21,18,9,2.534
Crassostrea sikamea,19,,3,W,Tide,21,18,9,1.991
Crassostrea sikamea,19,,4,L,Tide,21,18,9,2.513
Crassostrea sikamea,19,,4,W,Tide,21,18,9,1.581
Crassostrea sikamea,19,,5,L,Tide,21,18,9,2.421
Crassostrea sikamea,19,,5,W,Tide,21,18,9,1.784
Crassostrea sikamea,19,,6,L,Tide,21,18,9,2.794
Crassostrea sikamea,19,,6,W,Tide,21,18,9,1.606
Crassostrea sikamea,19,,7,L,Tide,21,18,9,2.45
Crassostrea sikamea,19,,7,W,Tide,21,18,9,1.432
Crassostrea sikamea,19,,8,L,Tide,21,18,9,2.548
Crassostrea sikamea,19,,8,W,Tide,21,18,9,1.683
Crassostrea sikamea,19,,9,L,Tide,21,18,9,2.731
Crassostrea sikamea,19,,9,W,Tide,21,18,9,2.013
Crassostrea sikamea,19,,10,L,Tide,21,18,9,2.34
Crassostrea sikamea,19,,10,W,Tide,21,18,9,1.96
Crassostrea sikamea,19,,1,L,No Tide,15,18,9,2.279
Crassostrea sikamea,19,,1,W,No Tide,15,18,9,1.651
Crassostrea sikamea,19,,2,L,No Tide,15,18,9,2.756
Crassostrea sikamea,19,,2,W,No Tide,15,18,9,1.947
Crassostrea sikamea,19,,3,L,No Tide,15,18,9,2.636
Crassostrea sikamea,19,,3,W,No Tide,15,18,9,1.706
Crassostrea sikamea,19,,4,L,No Tide,15,18,9,2.342
Crassostrea sikamea,19,,4,W,No Tide,15,18,9,1.757
Crassostrea sikamea,19,,5,L,No Tide,15,18,9,2.965
Crassostrea sikamea,19,,5,W,No Tide,15,18,9,1.851
Crassostrea sikamea,19,,6,L,No Tide,15,18,9,2.985
Crassostrea sikamea,19,,6,W,No Tide,15,18,9,1.987
Crassostrea sikamea,19,,7,L,No Tide,15,18,9,3.067
Crassostrea sikamea,19,,7,W,No Tide,15,18,9,2.081
Crassostrea sikamea,19,,8,L,No Tide,15,18,9,3.121
Crassostrea sikamea,19,,8,W,No Tide,15,18,9,2.043
Crassostrea sikamea,19,,9,L,No Tide,15,18,9,1.992
Crassostrea sikamea,19,,9,W,No Tide,15,18,9,1.635
Crassostrea sikamea,19,,10,L,No Tide,15,18,9,3.148
Crassostrea sikamea,19,,10,W,No Tide,15,18,9,2.041
Crassostrea sikamea,19,,1,L,No Tide,21,18,9,2.869
Crassostrea sikamea,19,,1,W,No Tide,21,18,9,1.844
Crassostrea sikamea,19,,2,L,No Tide,21,18,9,2.754
Crassostrea sikamea,19,,2,W,No Tide,21,18,9,1.909
Crassostrea sikamea,19,,3,L,No Tide,21,18,9,2.816
Crassostrea sikamea,19,,3,W,No Tide,21,18,9,1.882
Crassostrea sikamea,19,,4,L,No Tide,21,18,9,2.691
Crassostrea sikamea,19,,4,W,No Tide,21,18,9,1.934
Crassostrea sikamea,19,,5,L,No Tide,21,18,9,2.482
Crassostrea sikamea,19,,5,W,No Tide,21,18,9,1.655
Crassostrea sikamea,19,,6,L,No Tide,21,18,9,2.758
Crassostrea sikamea,19,,6,W,No Tide,21,18,9,1.931
Crassostrea sikamea,19,,7,L,No Tide,21,18,9,2.392
Crassostrea sikamea,19,,7,W,No Tide,21,18,9,1.697
Crassostrea sikamea,19,,8,L,No Tide,21,18,9,2.804
Crassostrea sikamea,19,,8,W,No Tide,21,18,9,1.724
Crassostrea sikamea,19,,9,L,No Tide,21,18,9,2.884
Crassostrea sikamea,19,,9,W,No Tide,21,18,9,1.883
Crassostrea sikamea,19,,10,L,No Tide,21,18,9,3.305
Crassostrea sikamea,19,,10,W,No Tide,21,18,9,1.82
Crassostrea sikamea,19,,1,L,Tide,15,18,10,2.278
Crassostrea sikamea,19,,1,W,Tide,15,18,10,2.007
Crassostrea sikamea,19,,2,L,Tide,15,18,10,2.715
Crassostrea sikamea,19,,2,W,Tide,15,18,10,2.162
Crassostrea sikamea,19,,3,L,Tide,15,18,10,2.522
Crassostrea sikamea,19,,3,W,Tide,15,18,10,1.655
Crassostrea sikamea,19,,4,L,Tide,15,18,10,2.007
Crassostrea sikamea,19,,4,W,Tide,15,18,10,1.833
Crassostrea sikamea,19,,5,L,Tide,15,18,10,2.13
Crassostrea sikamea,19,,5,W,Tide,15,18,10,1.573
Crassostrea sikamea,19,,6,L,Tide,15,18,10,2.671
Crassostrea sikamea,19,,6,W,Tide,15,18,10,1.863
Crassostrea sikamea,19,,7,L,Tide,15,18,10,2.513
Crassostrea sikamea,19,,7,W,Tide,15,18,10,2.103
Crassostrea sikamea,19,,8,L,Tide,15,18,10,2.512
Crassostrea sikamea,19,,8,W,Tide,15,18,10,2.054
Crassostrea sikamea,19,,9,L,Tide,15,18,10,2.432
Crassostrea sikamea,19,,9,W,Tide,15,18,10,1.767
Crassostrea sikamea,19,,10,L,Tide,15,18,10,NA
Crassostrea sikamea,19,,10,W,Tide,15,18,10,NA
Crassostrea sikamea,19,,1,L,Tide,21,18,10,2.387
Crassostrea sikamea,19,,1,W,Tide,21,18,10,1.722
Crassostrea sikamea,19,,2,L,Tide,21,18,10,2.405
Crassostrea sikamea,19,,2,W,Tide,21,18,10,1.495
Crassostrea sikamea,19,,3,L,Tide,21,18,10,2.388
Crassostrea sikamea,19,,3,W,Tide,21,18,10,1.631
Crassostrea sikamea,19,,4,L,Tide,21,18,10,3.079
Crassostrea sikamea,19,,4,W,Tide,21,18,10,1.728
Crassostrea sikamea,19,,5,L,Tide,21,18,10,2.657
Crassostrea sikamea,19,,5,W,Tide,21,18,10,2.04
Crassostrea sikamea,19,,6,L,Tide,21,18,10,2.861
Crassostrea sikamea,19,,6,W,Tide,21,18,10,1.721
Crassostrea sikamea,19,,7,L,Tide,21,18,10,2.237
Crassostrea sikamea,19,,7,W,Tide,21,18,10,1.615
Crassostrea sikamea,19,,8,L,Tide,21,18,10,2.57
Crassostrea sikamea,19,,8,W,Tide,21,18,10,2.127
Crassostrea sikamea,19,,9,L,Tide,21,18,10,2.808
Crassostrea sikamea,19,,9,W,Tide,21,18,10,1.898
Crassostrea sikamea,19,,10,L,Tide,21,18,10,2.319
Crassostrea sikamea,19,,10,W,Tide,21,18,10,1.927
Crassostrea sikamea,19,,1,L,No Tide,15,18,10,2.771
Crassostrea sikamea,19,,1,W,No Tide,15,18,10,1.885
Crassostrea sikamea,19,,2,L,No Tide,15,18,10,3.01
Crassostrea sikamea,19,,2,W,No Tide,15,18,10,2.212
Crassostrea sikamea,19,,3,L,No Tide,15,18,10,2.767
Crassostrea sikamea,19,,3,W,No Tide,15,18,10,1.818
Crassostrea sikamea,19,,4,L,No Tide,15,18,10,2.74
Crassostrea sikamea,19,,4,W,No Tide,15,18,10,1.777
Crassostrea sikamea,19,,5,L,No Tide,15,18,10,2.912
Crassostrea sikamea,19,,5,W,No Tide,15,18,10,1.98
Crassostrea sikamea,19,,6,L,No Tide,15,18,10,2.912
Crassostrea sikamea,19,,6,W,No Tide,15,18,10,1.926
Crassostrea sikamea,19,,7,L,No Tide,15,18,10,2.515
Crassostrea sikamea,19,,7,W,No Tide,15,18,10,1.713
Crassostrea sikamea,19,,8,L,No Tide,15,18,10,2.209
Crassostrea sikamea,19,,8,W,No Tide,15,18,10,1.719
Crassostrea sikamea,19,,9,L,No Tide,15,18,10,2.997
Crassostrea sikamea,19,,9,W,No Tide,15,18,10,1.953
Crassostrea sikamea,19,,10,L,No Tide,15,18,10,2.726
Crassostrea sikamea,19,,10,W,No Tide,15,18,10,2.129
Crassostrea sikamea,19,,1,L,No Tide,21,18,10,3.313
Crassostrea sikamea,19,,1,W,No Tide,21,18,10,1.933
Crassostrea sikamea,19,,2,L,No Tide,21,18,10,2.675
Crassostrea sikamea,19,,2,W,No Tide,21,18,10,1.982
Crassostrea sikamea,19,,3,L,No Tide,21,18,10,2.784
Crassostrea sikamea,19,,3,W,No Tide,21,18,10,2.058
Crassostrea sikamea,19,,4,L,No Tide,21,18,10,2.62
Crassostrea sikamea,19,,4,W,No Tide,21,18,10,1.6
Crassostrea sikamea,19,,5,L,No Tide,21,18,10,2.536
Crassostrea sikamea,19,,5,W,No Tide,21,18,10,1.725
Crassostrea sikamea,19,,6,L,No Tide,21,18,10,3.037
Crassostrea sikamea,19,,6,W,No Tide,21,18,10,1.966
Crassostrea sikamea,19,,7,L,No Tide,21,18,10,2.829
Crassostrea sikamea,19,,7,W,No Tide,21,18,10,1.967
Crassostrea sikamea,19,,8,L,No Tide,21,18,10,2.659
Crassostrea sikamea,19,,8,W,No Tide,21,18,10,1.953
Crassostrea sikamea,19,,9,L,No Tide,21,18,10,2.555
Crassostrea sikamea,19,,9,W,No Tide,21,18,10,1.819
Crassostrea sikamea,19,,10,L,No Tide,21,18,10,NA
Crassostrea sikamea,19,,10,W,No Tide,21,18,10,NA
Crassostrea sikamea,19,,1,L,Tide,15,24,11,2.819
Crassostrea sikamea,19,,1,W,Tide,15,24,11,1.853
Crassostrea sikamea,19,,2,L,Tide,15,24,11,2.209
Crassostrea sikamea,19,,2,W,Tide,15,24,11,1.923
Crassostrea sikamea,19,,3,L,Tide,15,24,11,2.861
Crassostrea sikamea,19,,3,W,Tide,15,24,11,1.906
Crassostrea sikamea,19,,4,L,Tide,15,24,11,2.777
Crassostrea sikamea,19,,4,W,Tide,15,24,11,2.178
Crassostrea sikamea,19,,5,L,Tide,15,24,11,2.68
Crassostrea sikamea,19,,5,W,Tide,15,24,11,1.855
Crassostrea sikamea,19,,6,L,Tide,15,24,11,2.833
Crassostrea sikamea,19,,6,W,Tide,15,24,11,1.839
Crassostrea sikamea,19,,7,L,Tide,15,24,11,2.617
Crassostrea sikamea,19,,7,W,Tide,15,24,11,1.96
Crassostrea sikamea,19,,8,L,Tide,15,24,11,2.939
Crassostrea sikamea,19,,8,W,Tide,15,24,11,1.759
Crassostrea sikamea,19,,9,L,Tide,15,24,11,NA
Crassostrea sikamea,19,,9,W,Tide,15,24,11,NA
Crassostrea sikamea,19,,10,L,Tide,15,24,11,NA
Crassostrea sikamea,19,,10,W,Tide,15,24,11,NA
Crassostrea sikamea,19,,1,L,Tide,21,24,11,2.39
Crassostrea sikamea,19,,1,W,Tide,21,24,11,1.783
Crassostrea sikamea,19,,2,L,Tide,21,24,11,2.277
Crassostrea sikamea,19,,2,W,Tide,21,24,11,1.799
Crassostrea sikamea,19,,3,L,Tide,21,24,11,2.253
Crassostrea sikamea,19,,3,W,Tide,21,24,11,1.552
Crassostrea sikamea,19,,4,L,Tide,21,24,11,2.475
Crassostrea sikamea,19,,4,W,Tide,21,24,11,1.436
Crassostrea sikamea,19,,5,L,Tide,21,24,11,2.42
Crassostrea sikamea,19,,5,W,Tide,21,24,11,1.571
Crassostrea sikamea,19,,6,L,Tide,21,24,11,2.806
Crassostrea sikamea,19,,6,W,Tide,21,24,11,2.247
Crassostrea sikamea,19,,7,L,Tide,21,24,11,2.299
Crassostrea sikamea,19,,7,W,Tide,21,24,11,1.605
Crassostrea sikamea,19,,8,L,Tide,21,24,11,2.537
Crassostrea sikamea,19,,8,W,Tide,21,24,11,1.852
Crassostrea sikamea,19,,9,L,Tide,21,24,11,2.664
Crassostrea sikamea,19,,9,W,Tide,21,24,11,1.722
Crassostrea sikamea,19,,10,L,Tide,21,24,11,2.47
Crassostrea sikamea,19,,10,W,Tide,21,24,11,1.933
Crassostrea sikamea,19,,1,L,No Tide,15,24,11,2.654
Crassostrea sikamea,19,,1,W,No Tide,15,24,11,1.732
Crassostrea sikamea,19,,2,L,No Tide,15,24,11,3.306
Crassostrea sikamea,19,,2,W,No Tide,15,24,11,1.879
Crassostrea sikamea,19,,3,L,No Tide,15,24,11,2.043
Crassostrea sikamea,19,,3,W,No Tide,15,24,11,1.672
Crassostrea sikamea,19,,4,L,No Tide,15,24,11,2.496
Crassostrea sikamea,19,,4,W,No Tide,15,24,11,1.801
Crassostrea sikamea,19,,5,L,No Tide,15,24,11,2.969
Crassostrea sikamea,19,,5,W,No Tide,15,24,11,1.8
Crassostrea sikamea,19,,6,L,No Tide,15,24,11,3.007
Crassostrea sikamea,19,,6,W,No Tide,15,24,11,2.046
Crassostrea sikamea,19,,7,L,No Tide,15,24,11,2.66
Crassostrea sikamea,19,,7,W,No Tide,15,24,11,1.759
Crassostrea sikamea,19,,8,L,No Tide,15,24,11,2.724
Crassostrea sikamea,19,,8,W,No Tide,15,24,11,1.973
Crassostrea sikamea,19,,9,L,No Tide,15,24,11,2.508
Crassostrea sikamea,19,,9,W,No Tide,15,24,11,1.762
